Word	Local clustering
fraud	0.0909
fraudster	0.0
fraudulent	0.3929
fray	0.1429
frazier	0.1667
fred	0.1905
frederick	0.0667
free	0.1426
free-lance	0.5
free-market	0.0
freedom	0.1815
freedom-loving	0.9333
freelance	1.0
freeman	0.0
freeway	1.0
freeze	0.2632
freight	0.6212
freising	0.3333
french	0.2244
frenchman	1.0
frenk	0.0
frenzy	1.0
frequency	0.25
frequent	0.2564
fresh	0.2647
fresno	0.0
friction	0.0
friday	0.105
friend	0.202
friendly	0.4779
friendship	0.1917
frigate	1.0
frighten	0.2672
frightful	0.0
fringe	0.368
frist	0.4697
fritz	0.0
front	0.1691
front-line	0.5588
front-page	0.1636
frontier	0.3295
frontline	0.381
frosinone	0.1667
frost	0.2
fruit	0.2121
fruition	0.0
fruitless	0.4
frustrate	0.2857
frustration	0.1083
fry	0.3333
fsa	0.0
fsb	0.8333
ft	0.1429
ftse	0.4667
fuel	0.1312
fuel-laden	0.7619
fugitive	0.4494
fujii	0.5
fujitsu	1.0
fukuda	0.0
fulfillment	1.0
full	0.1453
full-blown	0.8333
full-fledged	0.6667
full-scale	0.3889
full-staff	1.0
full-time	0.0
full-year	0.0
fulton	0.4
fumigation	0.0
fun	0.0
function	0.2892
fund	0.1448
fund-raise	0.2778
fund-raiser	0.5556
fundamental	0.268
fundamentalism	0.3
fundamentalist	0.3128
fundraising	0.0
funeral	0.2027
funeral-related	0.0
fungicide	0.0
funnel	0.3333
funny	1.0
furious	0.0
furlough	0.0
furniture	0.6
furtherance	0.6667
fury	0.2476
fuse	1.0
fuselage	0.2
futile	0.5
future	0.1665
futuristic	0.3333
fuzhou	0.4
g7	0.2862
gab	0.3333
gad	0.0
gage	1.0
gailani	0.6429
gain	0.2171
gainer	0.4667
gains	0.0
gak	1.0
galicia	0.0
gallagher	1.0
gallery	0.1667
galley	0.4
gallon	0.4364
gallup	0.4
gama'a	0.6667
gambia	0.0
gamble	0.1667
game	0.1259
games	0.1905
gamma	0.0
gammon	1.0
ganci	0.5
gander	0.0
gang	0.2418
gangster	1.0
gangwal	0.5
gannett	0.3333
gantlet	0.0
gap	0.275
gape	0.3091
gar	0.0
garage	0.0952
garbage	0.1667
garber	0.0
garcia	0.197
garden	0.4071
gardez	0.0
gardner	0.3
gari	1.0
garment	0.0
garrett	0.0
garrison	0.5
garvey	0.5
gary	0.1778
gas	0.0799
gas/pepper	1.0
gash	0.2222
gasoline	0.2134
gaspar	0.3333
gass	0.0
gastrointestinal	0.8
gate	0.1527
gateway	0.3333
gather	0.2256
gathering	0.6667
gatwick	1.0
gauge	0.4444
gaulle	1.0
gauze	0.2
gawk	0.0
gawley	0.0
gaza	0.1897
gcc	0.3636
gdp	0.3611
ge	0.0
gear	0.2404
gearson	0.6667
geilenkirchen	0.0
geir	0.0
gelbard	0.0
gen	0.4
genaoui	1.0
gender	0.0667
gene	0.1
gene-sequencing	0.0
genentech	0.1
general	0.1016
generation	0.1429
generator	0.2727
generic	0.2632
generosity	0.3
generous	0.2424
genesis	0.6667
genetic	0.2095
genetics	1.0
geneva	0.1364
geneva-based	0.5357
genoa	0.3333
genocide	1.0
genome	0.5
genomics	1.0
gentes-hahn	1.0
gentle	0.0
gentleman	0.3333
gentleman's	0.0
genuine	0.1273
genzale	0.0
geoff	0.5556
geographical	0.1667
geography	0.2
georg	1.0
george	0.2084
george_pataki	0.5029
georgetown	0.8333
georgi	1.0
georgia	0.2069
georgia-based	0.5
georgian	0.6667
gephardt	0.4214
gerald	0.3187
gerard	0.0
gerberding	0.2857
gerecht	0.1
gerhard	1.0
gerhard_schroeder	0.4265
germ	0.2565
germ-warfare	1.0
german	0.1314
german-americans	0.0
german-based	0.6071
german-born	1.0
germantown	0.0
germany	0.1778
gerry	0.0
gertsen	0.0
gesture	0.2667
get	0.2034
gforce	1.0
ghaith	0.6
ghamdi	0.2381
ghana	0.0
ghanikhel	0.4
ghassan	1.0
ghayasuddin	1.0
ghazni	0.3718
ghent	0.3333
ghlay	0.7333
ghor	1.0
ghost	0.3611
gia	0.6667
giancarlo	0.0
gianfranco	1.0
giant	0.1197
gift	0.3516
gilbert	0.0
gilead	0.0
gilgit	1.0
gill	0.3333
gilmore	0.3611
gingivitis	0.0
girder	0.0952
girl	0.2418
girlfriend	0.3333
giuseppe	1.0
give	0.2189
give-back	1.0
giveaway	0.3333
giver	0.0
giza	1.0
glamorous	0.0
glamour	0.5
glare	0.0
glass	0.2554
glass-walled	0.7333
glaxosmithkline	1.0
glazer	0.6667
gleam	0.1786
glee	0.0
glenn	0.1778
glick	0.1542
glimmer	0.6667
glimpse	0.1429
glitch	0.1667
glitter	0.2424
gloat	0.0
global	0.127
globalization	0.4286
globalstar	0.3333
globe	0.2577
glocker	0.3333
gloom	0.3333
gloomy	0.1
gloria	0.7
glorious	1.0
glove	0.1244
glow	1.0
glue	0.0
gm	0.2727
gmt	0.2852
gmtelevision	0.0
gnanathurai	0.7
gnarl	0.2381
go	0.1787
goal	0.1999
goat	0.0
goblin	0.0
god	0.1186
goer	1.0
golan	1.0
gold	0.0985
goldberg	0.2
golden	0.2488
goldman	0.0
goldstein	1.0
goldstone	0.6
golez	0.3462
golf	0.3333
gonzales	0.1944
gonzalez	0.0
good	0.1327
good-hearted	0.0
good_morning_america	0.4722
goodbye	0.0
goodie	0.0
goods-producing	0.0
gora	0.6
goran	1.0
gorbachev	0.2857
gordon	0.25
gore	0.4
gorge	0.0
gorman	0.0
gospel	0.0
goss	0.0
gothenburg	0.5
gothic	0.3
gouge	0.6667
gourmet	0.0
govern	0.8333
government	0.0825
government-appointed	0.0
government-mandated	1.0
government-run	0.6667
government-supported	0.5
governmental	1.0
governor	0.1193
governor-general	1.0
govts	0.3333
gpi	0.2667
grab	0.3333
grace	0.3333
grade	0.1786
gradual	0.0
graduate	0.0
graduation	0.6
graffito	0.0
graham	0.2727
grain	1.0
grainy	1.0
gram	0.0
gramm	0.3571
grand	0.1672
grandchild	0.0
granddaughter	1.0
grande	0.0
grandfather	0.0
grandson	1.0
grange	0.3333
grant	0.2105
granular	1.0
grape	0.0
grapple	0.0
grass	0.2
grassley	0.0
grasso	0.3072
gratification	1.0
gratitude	0.5
grave	0.2935
graveyard	0.1944
gray	0.1818
graze	0.0
great	0.1334
greatness	0.0
greece	0.0
greedy	0.0
green	0.1458
greendale	0.0
greene	0.6667
greensboro	0.0
greenspan	0.1731
greenvale	0.0
greenwich	0.3333
greenwich_village	0.1778
greenwood	1.0
greet	0.2364
greeting	1.0
greg	0.3077
gregg	0.3333
gregory	0.5714
grenada	0.6667
grenade	0.1111
greyhound	0.25
grid	0.3333
gridlock	0.3556
gridlocked	0.0
grief	0.1449
grievance	0.3333
grieve	0.3333
griffith	0.3333
grill	0.3333
grim	0.276
grim-faced	0.5
grind	0.2121
grinder	0.0
gringolts	0.3333
grinnell	0.0
grip	0.3233
grisly	0.0
grissom	0.0
gro	0.1667
grocer	0.0
grocery	0.0
gromov	0.6
gross	0.2174
grossberg	0.0
grossmont	1.0
grotesque	0.6667
ground	0.1325
groundbreaking	0.0
groundfire	0.6667
grounding	0.3333
groundrules	0.0
groundwork	0.2747
group	0.0707
grove	0.5
grover	0.3333
grow	0.2149
growth	0.2368
grub	0.6667
grubb	0.6
grudge	0.0
grueling	0.5
gruesome	0.8095
grumble	0.8095
guam	0.0
guangya	0.7333
guangyahe	0.0
guarantee	0.2511
guaranty	0.0
guard	0.1783
guardia	0.7
guardian	0.2889
guardsman	0.0
guatemala	0.1667
guatemalan	0.6
guerre	0.7143
guerrilla	0.2212
guess	0.2762
guesstimate	0.0
guesswork	0.0
guest	0.226
guidance	0.3889
guide	0.269
guided	0.7857
guideline	0.1785
guilt	0.3182
guilty	0.3111
guinn	0.1667
guise	1.0
gul	0.3333
gulbuddin	1.0
gulf	0.1646
gum	0.0
gun	0.0999
gunbattle	1.0
gundy	0.5
gunfire	0.0714
gung	0.0
gunman	0.1349
gunnar	1.0
gunner	0.2857
gunpoint	0.0
gunship	0.219
gurion	0.6667
gurkha	0.0
gurneys	0.0
gurung	0.2157
gus	0.0
gut	0.2
guthard	0.0
guy	0.0796
gynecological	1.0
h	0.3214
h&r	1.0
h.i.s	0.5
haass	0.4286
haavelsrud	0.0
habeel	0.5333
habib	0.2381
habibie	0.0
habit	0.1333
hack	0.0
hackberry	0.0
hacker	0.7
hackett	0.5
hafs	0.3571
hagel	0.6
haggle	0.1667
hague	0.0
hahn	0.5
hai	0.7619
haidar	0.0
haider	0.7333
hain	0.3333
hainan	0.0
hair	0.0667
hairatan	0.0
hairaton	0.0
hairbrush	0.1667
haiti	0.0
haitian	1.0
haji	0.2364
halbig	0.0
half	0.2556
half-brother	0.4
half-hour	0.0
half-mast	0.0
half-mile	0.3333
half-percentage	0.7556
half-point	0.0
half-staff	1.0
halfway	0.0
halimi	0.5
hall	0.1166
hallak	0.0
hallmark	0.2381
halloween	0.1816
hallway	0.6667
halt	0.2262
halve	0.4667
hama	0.3333
hamad	1.0
hamadan	0.0
hamas	0.2814
hamburg	0.2778
hamburg-based	0.0
hamburger	0.0
hamid	0.3382
hamill	0.0
hamilton	0.3849
hamlet	0.4762
hammer	0.3897
hammoud	0.4286
hamper	0.2667
hampshire	1.0
hamud	0.0
hamza_alghamdi	0.0
hamzah	0.3333
han	1.0
hanan	0.641
hancock	0.5333
hand	0.1486
hand-delivered	0.0
hand-held	0.2857
hand-shake	0.0
handcuff	0.0
handful	0.1882
handgun	0.1667
handheld	0.0
handiwork	0.6667
handkerchief	0.0
handle	0.2384
handler	0.3077
handover	0.5273
handshake	0.6667
handwriting	0.2418
handwritten	0.2
hang	0.183
hang-up	0.0
hani_hanjour	0.0952
hanjour	0.1
hank	0.25
hanna	0.0
hannafin	0.0
hannan	0.0
hannes	1.0
hanover	0.0
hans	1.0
hanson	0.0
hanukkah	0.0
hapless	1.0
happen	0.1667
happening	1.0
happiness	0.3333
happy	0.0
haq	0.1996
haqqani	0.2727
harakat	0.5
harakatul	0.6667
harass	1.0
harassment	0.3214
harbor	0.2621
harbour	1.0
harburg	0.6667
harbury	1.0
hard	0.2232
hard-core	0.3333
hard-fought	0.0
hard-hit	0.2857
hard-hitting	0.7778
hard-line	0.4008
hard-liner	0.381
hard-to-break	1.0
hard-to-trace	0.0
hard-won	0.6667
hardcourt	1.0
harden	0.2857
hardest-hit	0.0
hardhats	0.6667
hardiansyah	1.0
hardin	0.0
hardline	0.2951
hardship	0.0833
hardware	0.3571
hardy	0.0
hariri	0.0
harkat	0.0
harkat-ul-mujahideen	1.0
harlem	1.0
harley	0.6667
harlow	0.2
harm	0.3333
harmful	0.3333
harmless	0.5
harmonization	1.0
harmonize	1.0
harmony	0.4
harold	0.2857
haron	0.0
harrier	0.2
harris	0.0
harrisburg	0.0
harrow	0.2667
harry	0.1333
harsh	0.3244
hart	0.2406
hartsfield	0.3333
hartwig	0.2222
haruo	1.0
harvard	0.2222
harvest	0.6667
harvest-time	0.0
harvey	0.9
hasan	1.0
hashimi	0.7143
hashish	0.0
hasina	0.3
hasler	0.8571
hassan	0.1952
hasson	0.0
haste	0.3611
hasty	0.3718
hat	0.1905
hatch	0.0
hate	0.1976
hate-crime	0.6
hateful	0.3333
hatfield	1.0
hatoyama	0.4
hatred	0.1092
hattaway	0.4
haul	0.1
haunt	0.0
havana	0.0714
have	0.1836
haven	0.3
haverhill	1.0
havoc	0.0
hawaii	0.2143
hawala	0.3333
hawk	0.3177
hay	0.0
hayden	0.7857
haystack	0.0
haz	0.2
haz-mat	0.0
hazaras	0.3333
hazard	0.1429
hazardous	0.1108
haze	1.0
hazim	0.0
hazoumi	0.0
hdr	0.3333
hdrs	0.0
he	0.1076
head	0.11
head-dress	0.0
head-long	0.0
head-to-toe	0.2
headache	0.4667
headband	0.0
header	1.0
headless	0.0
headlight	0.0
headline	0.1944
headlong	1.0
headquarters	0.1621
headset	1.0
headway	0.3333
heal	0.1905
health	0.1313
health-care	1.0
healthcare	0.1
healthy	0.1667
healy	0.3462
heap	0.2222
hear	0.1512
hearing	0.2273
heart	0.199
heart-breaking	0.0
heart-rending	1.0
heart-wrenching	0.3
heartbreak	0.0
heartbreaking	0.2857
heartbroken	0.0
hearten	0.0
heartland	0.4231
hearty	0.3333
heat	0.0677
heat-seeking	1.0
heath	0.6667
heather	0.0
heathrow	0.5
heave	0.0
heaven	0.0667
heavy	0.1623
heavy-handed	0.3333
heavyweight	0.0
hebebouw	0.0
hebert	0.0
hebron	0.3506
heck	0.3333
hector	0.4722
heel	0.5818
hegemonic	0.0
hegemonism	1.0
hegemony	0.3333
height	0.1667
heighten	0.2421
heinous	0.5357
heir	0.3333
hekmatyar	0.4167
helen	1.0
helge	1.0
helicopter	0.1376
helicopter-borne	0.8056
helicopter-forays	0.0
helicopter-laden	1.0
heliport	0.0
hell	0.2667
hellfire	1.0
hellish	0.4889
helm	0.3619
helmand	0.0
helmet	0.0476
helmick	0.5714
helo	0.0
help	0.16
helpful	0.5714
helpless	0.6667
helplessness	0.3333
helsinki	0.0
hemorrhagic	1.0
hempstead	0.0
henderson	0.2778
hendricks	0.1071
henrique	1.0
henry	0.2418
henry_kissinger	0.0
hensel	1.0
hensman	0.0
herald	0.3905
herald-tribune	1.0
herat	0.2645
herbert	0.3333
herculean	0.25
herd	0.2
hereditary	1.0
heritage	0.1818
hernandez	0.1667
herndon	0.5
hero	0.2235
heroic	0.3333
heroics	1.0
heroin	0.2667
heroism	0.0909
hersh	0.2749
hesitancy	1.0
hesitant	1.0
hesitate	1.0
hess	0.4
hevesi	0.6667
heyday	0.0
heyman	0.0
hezb-i-wahdat	0.8333
hhs	0.2364
hi-tech	0.0
hidayatullah	1.0
hide	0.3071
hide-out	0.6026
hideaway	0.0
hidehiko	1.0
hideout	0.6212
hiding	0.2778
high	0.1227
high-altitude	0.3333
high-collared	0.4
high-explosive	1.0
high-flying	0.6667
high-impact	1.0
high-level	0.3143
high-powered	0.0
high-profile	0.4167
high-ranking	1.0
high-rise	0.3974
high-rises	0.6
high-risk	0.6667
high-speed	0.2088
high-tech	0.1429
high-technology	0.4
high-value	0.6667
high.the	0.7333
higher	1.0
higher-level	0.0
higher-than-usual	0.3333
highest-profile	0.8333
highest-ranking	0.6667
highgate	0.0
highlight	0.4
highway	0.1869
hijack	0.1733
hijack-suicide	1.0
hijacked-aircraft	1.0
hijacked-airliner	1.0
hijacked-jetliner	1.0
hijacked-plane	0.5
hijacker	0.1502
hijacking	0.3006
hijra	0.5
hike	0.3333
hikmat	0.0
hilfitt	0.0
hill	0.1796
hillary	0.7
hillary_clinton	0.5
hillside	0.2
hilltop	0.0
himalayan	0.3788
himat	0.6
hindrance	1.0
hindsight	0.0
hindu	0.193
hindu-muslim	1.0
hindustan	0.0
hint	0.25
hip	0.0
hiranuma	0.3214
hire	0.302
hiroshima/nagasaki	1.0
hirsch	0.2857
hirshon	0.0
hiscox	0.6667
hispanic	0.1333
historian	0.3
historic	0.1954
historical	0.4444
history	0.1785
hit	0.2054
hit-and-run	0.6944
hitch	0.0
hitler	0.0476
hizb-e	1.0
hizbollah	0.3119
hk$5.85	1.0
hoard	0.0
hoax	0.1617
hoaxer	0.3333
hoboken	0.3333
hocine	0.0
hockey	1.0
hoe	0.0
hoffman	0.0
hoglan	0.1273
hoist	0.0
hokkaido	0.6667
holbrooke	0.0
hold	0.1798
holden	0.7
holder	0.4
holding	0.3205
hole	0.2192
holiday	0.1952
holiness	0.0
holistic	0.0
holling	0.0
hollings	0.3182
hollings-mccain	0.0
hollow	0.0
holly	0.4667
hollywood	0.2023
holocaust	0.0
holster	0.0
holt	1.0
holy	0.2247
homage	0.619
home	0.1133
home-front	1.0
home-grown	0.7
home-made	0.0714
homefront	1.0
homegrown	1.0
homeland	0.2856
homeless	0.0
homelessness	0.7
homemade	0.0
hometown	0.0
homework	0.0
homicide	0.2424
homily	0.0
honduras	0.5238
honest	0.5
honey	0.0
honeycomb	1.0
honeymoon	0.0
hong	0.5238
hong-lien	0.0
honk	0.1333
honor	0.1684
honorable	0.3333
honorary	0.0
hoodlum	0.0
hoon	0.4265
hope	0.1208
hopeful	0.0
hopeless	0.3333
hopkins	0.4444
hopper	0.0
horde	0.2857
horinko	0.8
horizon	0.3333
horn	0.0833
hornaday	0.0
hornet	0.1985
horoscope	0.0
horrendous	0.4156
horrible	0.2368
horrific	0.2035
horrify	0.4667
horror	0.2264
horse	0.0507
horseback	0.2767
horst	1.0
hose	0.0667
hosni	1.0
hospital	0.1041
hospitality	0.4722
hossein	0.0
host	0.1986
hostage	0.1648
hostage-taking	0.5
hostile	0.3162
hostility	0.6667
hot	0.2737
hot-dog	0.0
hot-spots	0.0
hotak	0.6667
hotard	1.0
hotbed	0.5556
hotel	0.1396
hotelier	0.0
hotline	0.3636
hotspot	0.0
houck	0.3333
houghton	0.0
hound	0.0
hour	0.154
hour-long	0.0
hourlong	0.0
house	0.1192
house-senate	0.6667
house_of_rep	0.3333
house_of_reps	0.2144
household	0.2
housewife	0.5238
housing	1.0
housman	0.4
houston	0.3
houston-based	1.0
howard	0.2121
hp	0.5238
hq	0.0
hsbc	1.0
http	0.1667
huangtian	0.4091
huawei	0.0
hub	0.2769
hubbard	0.5
hubert	0.9
huckabee	0.6667
huckabone	0.0
huden	0.1667
hudson	0.1429
huelva	0.0
huey	1.0
huffman	0.4286
hug	0.2
huge	0.1456
hugh	0.2
hughes	0.2088
hulk	1.0
hull	0.0
human	0.1338
humanitarian	0.2267
humanity	0.1026
humble	0.5
humid	0.3333
humidity	0.0
humiliate	0.0
humiliation	0.6667
hummer	1.0
humor	0.1667
humvee	1.0
humvees	0.5714
hundred	0.1674
hundred-story	0.0
hunger	0.2857
hungry	0.5455
hunt	0.2654
hunter	0.1429
hurl	0.6667
hurricane	0.1071
hurry	0.6
hurt	0.2053
hurt.medical	1.0
hurtle	0.7
hurwitt	0.381
husband	0.1994
huss	1.0
hussain	0.2909
hussein	0.1434
hustle	0.6667
hut	0.0
hutagalung	1.0
hutchinson	0.0
hutchison	0.3333
hyde	0.1429
hyderabad	0.6667
hydroelectric	0.3333
hygiene	0.0
hyman	0.3333
hymn	0.1389
hype	0.6667
hypocrisy	0.0
hypocrite	0.1667
hypothesis	0.0
hypothetical	1.0
hysteria	0.4
hysterical	1.0
hyundai	0.0
i	0.2143
i-beams	0.3333
ian	0.1667
ianna	0.0
iata	0.6667
ibm	0.2889
ibrahim	0.25
ibrohim	0.0
ic	1.0
ice	0.1818
icke	0.0
icon	0.3462
icrc	0.4506
icy	0.1667
id	0.7564
idaho	0.2
idc	0.0
idea	0.1452
ideal	0.2667
idec	0.3333
identical	1.0
identifiable	0.3
identification	0.1513
identify	0.2308
identity	0.0963
ideological	0.4
ideology	0.2667
idika	0.0
idris	0.3333
idrisov	0.6
igbo	1.0
iger	0.3333
ignite	0.1667
ignominy	0.0
ignore	1.0
igor	1.0
ikram	0.3333
ill	0.2
ill-considered	0.0
ill-equipped	1.0
ill-fated	0.3407
ill-fed	1.0
ill-gotten	0.0
illegal	0.0907
illegitimate	0.0
illicit	1.0
illinois	0.1232
illness	0.1742
illogical	0.0
illuminate	1.0
illusion	0.0
ilya	1.0
imad	0.0
image	0.0921
imagery	0.0
imaginable	0.1905
imagination	0.0
imam	0.1061
imf	0.268
immediate	0.1857
immense	0.7
immigrant	0.1732
immigration	0.2277
imminence	0.0
imminent	0.2619
immunity	0.0
imomali	1.0
impact	0.1435
impartial	0.2
impatience	0.0
impediment	0.0
impellitteri	0.0
impend	0.7
imperative	0.7
imperfect	0.3333
imperialism	0.6667
imperialist	0.0
impersonate	0.3333
impersonation	0.0
impetus	0.3333
implacable	0.5
implement	0.619
implementation	0.2692
implicate	1.0
implication	0.3676
implicit	0.0
imply	0.0
import	0.25
import-export	1.0
importance	0.2424
important	0.1829
importer	0.6667
impose	0.3043
impossibility	0.6667
impossible	0.0
impostor	1.0
impoverish	0.4
impregnable	1.0
impression	0.1923
impressive	0.6667
imprisonment	0.0
impromptu	1.0
improper	0.0
improve	0.2479
improvement	0.1212
impunity	0.0
in	0.2702
in-and-out	1.0
in-depth	0.3333
in-flight	0.5
in-your-face	1.0
ina	0.3333
inability	0.5333
inaction	0.0
inadequate	0.4182
inadvertent	1.0
inalienable	0.7
inbound	0.0
inc	0.0769
inc.	0.1985
incentive	0.2564
inception	0.0
inch	0.0909
inch-and-a-quarter	0.5
incidence	0.9091
incident	0.1868
incirlik	0.6667
incitement	0.0
inclination	1.0
include	0.0997
inclusion	0.4
income	0.2
inconclusive	0.5357
inconsistency	0.0
incontrovertible	0.6667
inconvenience	0.2
incorporate	1.0
incorrect	0.2
increase	0.1667
incredible	0.2
incredulous	0.0
incremental	1.0
incubation	1.0
incursion	0.3167
indecision	1.0
indecisive	0.3333
indefinite	0.1556
independence	0.1282
independent	0.2252
indeterminate	0.3333
index	0.1175
india	0.1638
indian	0.1766
indian-pakistani	0.0
indian-ruled	0.0
indiana	0.123
indianapolis	0.269
indianapolis-based	1.0
indicate	0.3079
indication	0.2499
indicator	0.7
indictment	0.1404
indigenous	0.0
indirect	0.6667
indiscriminate	0.4199
individual	0.158
indo-united_states	0.0
indonesia	0.2321
indonesian	0.2615
industrial	0.2267
industrialization	1.0
industrious	0.0
industry	0.1245
industryites	0.0
indyk	0.1
ineffective	0.4762
inequality	1.0
inevitable	0.4091
inexperienced	1.0
infamy	0.6
infancy	0.0
infant	0.2381
infantry	0.4113
infect	0.5333
infection	0.206
infectious	0.2567
infectious-disease	1.0
inference	0.0
inferno	0.1333
infidel	0.2399
infiltration	0.0
infiltrator	0.3333
infinite	0.1667
inflammatory	0.0
inflatable	0.0
inflation	1.0
inflationary	0.0
influence	0.2925
influential	0.2267
influenza	0.3056
influx	0.219
inform	0.0
informal	0.1
informant	0.0
information	0.1101
infrared	0.0
infrastructure	0.1984
infringe	0.0
infusion	0.0
ingredient	0.3333
ingress	0.0
ingrid	0.0
inhabitant	1.0
inhalation	0.352
inhalational	0.4926
inhale	0.3401
inherent	0.6071
inhospitable	0.8
inhuman	0.2222
inhumans	1.0
initial	0.1594
initiate	0.0
initiative	0.2617
inject	0.3333
injection	0.3
injure	0.4069
injury	0.1727
injustice	0.1429
ink	0.0
inkling	0.6667
inmate	0.2083
inn	0.6
inner	0.0
inner-city	0.5
innocence	0.0
innocent	0.2862
inoculation	1.0
inordinate	0.0
inova	0.7143
input	0.0
inquiry	0.4176
inroad	0.0
inscription	0.0
insect	0.0
insecurity	0.0
insert	0.6
insertion	0.0
inside	0.1247
insider	0.1282
insidious	0.0
insight	0.3238
insignificant	0.3333
insist	0.6429
insistence	0.2
insomnia	0.0
inspect	1.0
inspection	0.2602
inspector	0.3226
inspiration	0.0
instability	0.197
instal	0.0889
installation	0.2874
installment	0.0
instance	0.3462
instant	0.3333
instantaneous	1.0
instigator	0.0
instinct	0.0
instinctual	0.0
instinet	1.0
institute	0.169
institution	0.2137
institutional	1.0
instruct	1.0
instruction	0.2652
instructor	0.2857
instrument	0.1626
insubstantial	0.0
insufficient	0.0
insulate	0.0
insulation	0.0
insult	0.0
insurance	0.1328
insure	0.7
insurer	0.1677
insurgency	0.5
insurgent	0.0
integral	0.8333
integrate	1.0
integrity	0.5
intel	0.3333
intellectual	0.0
intelligence	0.1445
intelligence-driven	1.0
intelligence-gathering	0.3333
intelligence-sharing	1.0
intelligent	0.0
intend	1.0
intense	0.4091
intensify	0.5797
intensity	0.2778
intensive	0.3333
intent	0.2143
intention	0.3266
intentional	0.1667
inter-agency	0.3333
inter-services	0.6154
interact	1.0
interaction	0.0
interagency	0.0
interbank	1.0
intercept	0.2727
interception	1.0
interceptor	0.0
interconnectivity	1.0
intercontinental	0.3333
interdealer-broker	1.0
interdenominational	1.0
interest	0.1922
interest-rate	0.4
interface	1.0
interfax	0.5556
interfere	0.381
interference	1.0
interim	0.3117
interior	0.139
intermarket	1.0
interminable	1.0
intermission	0.0
intern	0.3333
internal	0.1821
international	0.1061
internecine	0.5
internet	0.1688
internment	0.3333
interpol	0.2121
interpretation	0.3216
interpreter	0.8333
interpublic	1.0
interrelationship	0.3333
interrogate	0.0
interrogation	0.4222
interrupt	0.6667
interruption	0.4
intersection	0.1333
interval	0.3333
intervention	0.3007
interview	0.1214
interviewer	0.0556
intestine	0.0
intimidation	0.3333
intl	0.0
intolerance	1.0
intra-afghan	0.0
intricacy	0.0
intricate	0.7
intrigue	0.0
introduce	0.1429
introduction	0.1333
intruder	0.0
intrusion	0.3333
invade	0.4667
invader	0.2727
invalid	0.0
invaluable	0.3333
invasion	0.165
inventory	0.141
investigate	0.38
investigation	0.1481
investigations	1.0
investigative	0.1789
investigator	0.1479
investment	0.138
investor	0.1217
invisible	0.3333
invitation	0.1
invitation-only	0.0
invite	0.1
invoke	0.4444
involve	0.2186
involvement	0.2035
invulnerability	0.0
iowa	0.1618
iqbal	1.0
ira	0.0
iran	0.1724
iranian	0.1918
iranian-afghan	0.0
iranian-backed	1.0
iraq	0.1672
iraqi	0.1779
iraqi-american	1.0
iraqi-laid	1.0
iraqis	0.6667
irby	0.0
ireland	0.2684
irish	0.0952
irish-based	1.0
irna	0.3455
iron	0.2
ironworker	0.3333
irony	0.1667
irradiation	1.0
irrational	0.0
irrefutable	0.0
irregular	1.0
irrelevant	0.0
irreparable	1.0
irreverent	1.0
irritant	0.0
irritation	0.0
irving	1.0
irwin	0.0
isa	1.0
isaac	0.0
isabelle	0.0
isfahan	0.6667
isg-coordinated	1.0
ishaq	1.0
ishkashim	0.0
ishmael	0.0
isi	1.0
isidro	1.0
islam	0.1319
islamabad	0.1958
islamic	0.1116
islamic-fundamentalist	1.0
islamist	0.2357
island	0.1077
ismael	1.0
ismail	0.4571
isnaeni	0.0
isolate	0.3831
isolation	0.1282
israel	0.1601
israel-lebanon	1.0
israeli	0.1782
israeli-occupied	0.4
israeli-palestinian	0.3216
israelis	0.1737
issue	0.1486
issuer	1.0
istanbul	0.0
it	0.1341
italian	0.2044
italian-american	0.4667
italy	0.1522
itar-tass	0.9
itchy	0.3333
item	0.087
itinerary	0.3
ivan	0.9167
ivanov	0.2989
ivax	1.0
ivo	0.5
izak-el	1.0
j	1.0
j.b	0.0
j.c.	1.0
j.p	0.4
jabal-us-saraj	0.2941
jaber	1.0
jack	0.3263
jacket	0.127
jackson	0.1667
jacksonville	0.0667
jacob	0.8889
jacobabad	0.3203
jacobs	0.3333
jacobsen	0.6667
jacoeb	0.0
jacquelin	0.0
jacques	0.7091
jade	1.0
jaffer	0.4
jag	0.0
jail	0.2146
jakarta	0.2762
jala	0.1667
jalalabad	0.2994
jalaluddin	1.0
jalaludding	0.0
